Full Address,Business Name,Years in Business,Phone,City,State,Zip,Population of Zip Code
"10303 Crown Point Ave Omaha, NE",Eveco,TBD,4023978855,Omaha,NE,68134,30231.0
"13414 A St Omaha, NE",Aquaworks Inc,TBD,4029348380,Omaha,NE,68144,25468.0
"2510 N 85th St Omaha, NE",Professional Pool Service,30,4023920221,Omaha,NE,68134,30231.0
"5413 S 72nd St Ste 117 Omaha, NE",Phoenix Pools & Waterfalls,TBD,4027072710,Omaha,NE,68127,20588.0
"2527 S 120th St Omaha, NE",Continental Pool & Spa,45,4023339025,Omaha,NE,68144,25468.0
"5624 Willit St Omaha, NE",Taylor's Spa & Pools,32,4025373003,Omaha,NE,68152,6766.0
"4229 S 120th St Omaha, NE",Outdoor Living LLC,TBD,4026167288,Omaha,NE,68137,24294.0
"1708 S 17th St omaha, NE",Jason's Pool and Spa,14,4022036112,omaha,NE,68108,14036.0
"3739 S 49th Ave Omaha, NE",Expert Pools Inc,27,4023418132,Omaha,NE,68106,21928.0
"5424 N 33rd Ave Omaha, NE",Professional Property Preservationists,13,4022146984,Omaha,NE,68111,25118.0
"3921 M St Omaha, NE",Tubs of Fun! the Family Recreation Superstore,TBD,8889350114,Omaha,NE,68107,30993.0
"2652 N 72nd St Omaha, NE",Pacemaker Pools Of Omaha Inc,58,4023970289,Omaha,NE,68134,30231.0
"8603 G St Omaha, NE",Phoenix Pools & Spas,TBD,4027072710,Omaha,NE,68127,20588.0
"8511 Lakeview Dr Omaha, NE",Expert Pool & Spa Inc,TBD,4025961171,Omaha,NE,68127,20588.0
"9507 Q Street Omaha, NE",Superior Spa & Pool Inc,39,4023339033,Omaha,NE,68127,20588.0
"10135 J St Omaha, NE",Expert Pool Work Inc,TBD,4023418132,Omaha,NE,68127,20588.0
"3711 W Sirius Ave Las Vegas, NV",Peak Pool Plastering,34,7028506072,Las Vegas,NV,89102,37540.0
"5130 S Fort Apache Rd Ste 215-248 Las Vegas, NV",Platinum Pool Repair,21,7027364616,Las Vegas,NV,89148,64013.0
"2675 N Decatur Blvd Unit 571804 Las Vegas, NV",City Wide Pool Service,31,7028732989,Las Vegas,NV,89157,1.0
"2536 Vegas Valley Dr Las Vegas, NV",Alberto Angeldones 24 7 Pool,TBD,7023477958,Las Vegas,NV,89121,67090.0
"889 S Rainbow Blvd Las Vegas, NV",Poolworks Swimming Pool,TBD,7028700679,Las Vegas,NV,89145,26675.0
"1393 Erskine Ave Las Vegas, NV",Anchor Pools,14,7025411215,Las Vegas,NV,89123,57693.0
"6544 Wheelbarrow Peak Dr Las Vegas, NV",Blue Diamond Pool Service,30,7026453975,Las Vegas,NV,89108,74566.0
"4012 S Rainbow Blvd Suite K-599 Las Vegas, NV",Faithful Pool Services,26,7029295303,Las Vegas,NV,89103,49546.0
"10917 Salford Dr Las Vegas, NV",Corwin Pool Service,34,7022549444,Las Vegas,NV,89144,19949.0
"8130 S Valley View Blvd Las Vegas, NV","Desert Springs Pools & Spas, Inc.",TBD,7024525900,Las Vegas,NV,89139,44501.0
"6516 Sand Bench Ave Las Vegas, NV",Desert Oasis Pools,25,7024619465,Las Vegas,NV,89130,35152.0
"6413 Waterdragon Ave Las Vegas, NV",Aquazul Pool Service,13,7027218101,Las Vegas,NV,89110,67259.0
"6704 Glissando Ct Las Vegas, NV",CPR Complete Pool Repair,44,7027065020,Las Vegas,NV,89139,44501.0
"7871 W Charleston Blvd Ste 140 Las Vegas, NV",Oasis Pool Maintenance,32,7024759779,Las Vegas,NV,89117,55832.0
"6440 Sky Pointe Dr Ste 140-481 Las Vegas, NV",United Pool Service,TBD,7025185306,Las Vegas,NV,89131,50578.0
"2550 Chandler Ave Ste 19 Las Vegas, NV",ASAP Pool Service,20,7026834014,Las Vegas,NV,89120,23797.0
"10329 Burwood St Las Vegas, NV",Ctr Pool Cleaning,TBD,7027277665,Las Vegas,NV,89178,43155.0
"2375 E Tropicana Ave Ste 357 Las Vegas, NV",Abrite Pool service,17,7024730691,Las Vegas,NV,89119,50585.0
"3440 E Russell Rd Las Vegas, NV",Roger's Repair Service,53,7023671150,Las Vegas,NV,89120,23797.0
"3131 Las Vegas Blvd S Las Vegas, NV",The Pool at Wynn,TBD,7027703875,Las Vegas,NV,89109,6924.0
"4263 S Pecos #107 Las Vegas, NV","Franeks Lawn and Pool Service, LLC",TBD,7028066305,Las Vegas,NV,89121,67090.0
"1317 Date Palm Cir Las Vegas, NV",Nearby Pool Service,TBD,7252107444,Las Vegas,NV,89108,74566.0
"5841 E Charleston Blvd Las Vegas, NV",Calavans Pool & Spa Svc,35,7024521438,Las Vegas,NV,89142,35298.0
"1059 Hayward st Manchester, NH",Berube and Sons,TBD,6034861298,Manchester,NH,03103,37659.0
"800 Gold St Manchester, NH",Marklynn Pools,88,6036226602,Manchester,NH,03103,37659.0
"80r English Village Rd Manchester, NH",New England Pool Pros,20,6036619882,Manchester,NH,03102,33755.0
"57 Weston Hill Rd Mont Vernon, NH",A-2-Z Pools,TBD,6036734886,Mont Vernon,NH,03057,2630.0
"10 Pine Crest Dr Goffstown, NH",Sunlight Pools,16,6034975600,Goffstown,NH,03045,14013.0
"122 Hills Ferry Rd Nashua, NH",Crystal Blue Pool Service,25,6038807665,Nashua,NH,03064,14565.0
"106 Perimeter Rd Nashua, NH",Quality Design Nor'easter Pool Service,55,6038804888,Nashua,NH,03063,15630.0
"116 Perimeter Rd Nashua, NH",Quality Pool Service Inc,TBD,6035789874,Nashua,NH,03063,15630.0
"216 Central St Hudson, NH",Daigle Servicing Co,28,6038219084,Hudson,NH,03051,25476.0
"30 Harvey Rd Unit 5 Bedford, NH",Professional Pool of New Hampshire,15,6034875077,Bedford,NH,03110,23580.0
"11 Rebel Rd Hudson, NH",Affordable Pools,9,6035218354,Hudson,NH,03051,25476.0
"7 Bellemore Dr Bedford, NH",Blue Dolphin Pools & Spas Inc.,39,6036272527,Bedford,NH,03110,23580.0
"535 Mast Rd Goffstown, NH",Technical Spa Solutions,16,6036212980,Goffstown,NH,03045,14013.0
"24 Plimpton Rd Goffstown, NH",Tubs to Go Inc,TBD,6038865572,Goffstown,NH,03045,14013.0
"13 Columbia Dr Unit 24 Amherst, NH",Quality Design Pools,52,6038804888,Amherst,NH,03031,11873.0
"111 State Route 101a Amherst, NH",Surfside Pool Co,21,6038893100,Amherst,NH,03031,11873.0
"87 Greeley St Hudson, NH",Kerry's Pool and Spa Specialist,TBD,6035951534,Hudson,NH,03051,25476.0
"92 Hollywood Ave Fairfield, NJ",Pool Repair Company of New Jersey,19,2019516331,Fairfield,NJ,07004,7712.0
"16 Jefferson St Newark, NJ",Sunrise Pool,TBD,9733514049,Newark,NJ,07105,56657.0
"182 Grove Ter Livingston, NJ",A Superior Pool Service,26,9737402020,Livingston,NJ,07039,31128.0
"7 Daniel Rd Fairfield, NJ",Preferred Pool Management Inc,TBD,2013742726,Fairfield,NJ,07004,7712.0
"100 Bloomfield Avenue Livingston, NJ","Clear Water Pool Service and Maintenance, LLC",19,8776037946,Livingston,NJ,07039,31128.0
"412 Joralemon St Belleville, NJ",Blue  Diamond Pools,TBD,2018732614,Belleville,NJ,07109,37785.0
"5 Dodd Rd West Caldwell, NJ",Nick's Pool Service Inc,26,9732268849,West Caldwell,NJ,07006,26417.0
"527 Centre St Nutley, NJ",ELITE POOLS LLC,24,9736613847,Nutley,NJ,07110,29746.0
"69 Mayfair Dr West Orange, NJ",Twa Service Inc,TBD,9736691881,West Orange,NJ,07052,48323.0
"94 Naylon Ave Livingston, NJ",Pool Guyz,TBD,9735583636,Livingston,NJ,07039,31128.0
"264 Park Ave Caldwell, NJ",Technical Products Co,TBD,9732277635,Caldwell,NJ,07006,26417.0
"80 Us Highway 46 Fairfield, NJ",North Jersey Pool Inc,TBD,9738826600,Fairfield,NJ,07004,7712.0
"15 Standish Ave West Orange, NJ",Pugliese Pool Service,TBD,9737368184,West Orange,NJ,07052,48323.0
"499 Valley St Maplewood, NJ",Hislop Kevin Pool Service,TBD,9737621655,Maplewood,NJ,07040,25406.0
"PO Box 831 Montclair, NJ",Pool Concepts,51,9737830999,Montclair,NJ,07042,27173.0
"25 Rutgers Ave Cedar Grove, NJ",Aqua Products,44,9738572700,Cedar Grove,NJ,07009,13317.0
"355 Eisenhower Pkwy Livingston, NJ",NJ Pool Service Pros,TBD,9738137663,Livingston,NJ,07039,31128.0
"2 Westervelt PL Clifton, NJ",Pool Service of New Jersey,TBD,5514864927,Clifton,NJ,07011,38817.0
"130 New Rd Parsippany, NJ",Kurt Custom Pools,TBD,9739577070,Parsippany,NJ,07054,30139.0
"705 Park Ave Ste 206 Plainfield, NJ",Laguna Pools,TBD,9086555670,Plainfield,NJ,07060,47560.0
"4501 Bogan Ave. NE Albuquerque, NM",IAB Mechanical,TBD,5053753305,Albuquerque,NM,87109,39323.0
"7009 Red Sky Ct NE Albuquerque, NM",Aqua Techs Pools and Spas,TBD,5058503764,Albuquerque,NM,87111,57219.0
"1217 Daskalos Dr NE Albuquerque, NM",David's Pool & Spa,TBD,5052995200,Albuquerque,NM,87123,43515.0
"8100 Wyoming Blvd NE Ste 368 Albuquerque, NM",Albuquerque Pools & Spas,20,5052968063,Albuquerque,NM,87113,16369.0
"3700 Osuna Rd NE Albuquerque, NM",Poper Construction LLC,21,5058722343,Albuquerque,NM,87109,39323.0
"8019 Edith Blvd NE Albuquerque, NM",Premier Pools & Spas Albuquerque,TBD,5053765626,Albuquerque,NM,87113,16369.0
"7634 Louisiana Blvd NE Albuquerque, NM",Marshauna Pools,TBD,5052928332,Albuquerque,NM,87109,39323.0
"2516 Mares Rd SW Ste B Albuquerque, NM",Spa Tech Specialists,TBD,5055858779,Albuquerque,NM,87105,54215.0
"1336 El Rancho Dr SW Albuquerque, NM",Abq J & J Pool Service,TBD,5057029683,Albuquerque,NM,87121,76135.0
"3853 Pitt St NE Albuquerque, NM",Zia Pool & Spa Service,TBD,5059331274,Albuquerque,NM,87111,57219.0
"4508 Driftwood Ave NW Albuquerque, NM",Mills Dennis & Arlette,TBD,5058981962,Albuquerque,NM,87114,70064.0
"1629 Van Cleave Rd NW Albuquerque, NM",Rio Grande Pool Service,TBD,5052633193,Albuquerque,NM,87107,26993.0
"3216 Cuervo Dr NE Albuquerque, NM",Pool & Spa Techs,TBD,5057979680,Albuquerque,NM,87110,40142.0
"508 Niagara Rd NE Albuquerque, NM",American Pool & Spa Service Co,18,5058987799,Albuquerque,NM,87113,16369.0
"8006 Aspen Ave NE Albuquerque, NM",Bomaster's Pool Service,TBD,5052612514,Albuquerque,NM,87110,40142.0
"Po Box 51987 Albuquerque, NM",Pool Specialists Inc,TBD,5052689111,Albuquerque,NM,87181,1.0
"5216 Fox Briar Ct NW Albuquerque, NM",Limitless Pool & Spa,24,5058730969,Albuquerque,NM,87120,65477.0
"874 Tramway Lane Ct NE Albuquerque, NM",Aqua Techs,17,5058503764,Albuquerque,NM,87122,18776.0
"10501 La Paz Dr NW Albuquerque, NM",Desert Pools & Spas,19,5057104754,Albuquerque,NM,87114,70064.0
"4500 Bogan Ave NE Albuquerque, NM",American Leak Detection of New Mexico,52,5054665649,Albuquerque,NM,87109,39323.0
"6605 Mesa Antigua Pl Nw Albuquerque, NM",Sunrise Pools Remodeling & Custom Concrete,TBD,5053934748,Albuquerque,NM,87120,65477.0
"6 E 32nd St New York, NY","Dataminr, Inc",TBD,6467017826,New York,NY,10016,54297.0
"1 Penn Plz New York, NY",Just2Trade Inc,TBD,6463461000,New York,NY,10119,0.0
"340 Madison Ave New York, NY",Meltzer Group,TBD,2129316171,New York,NY,10173,0.0
"120 W 45th St Ste 3700 New York, NY",20 Gates Management,16,2122953790,New York,NY,10036,30589.0
"47 E 88th St New York, NY",Moller Claus,TBD,2122461503,New York,NY,10128,59000.0
"1785 1st Ave New York, NY",Samar Boutique Corp,TBD,2128316700,New York,NY,10128,59000.0
"501 5th Ave Rm 802 New York, NY",American Leak Detection of New York,56,9177462159,New York,NY,10017,14985.0
"34 Ferncliff Rd Jersey City, NJ",Hudson Pool Management Inc,78,2013321047,Jersey City,NJ,07305,71643.0
"19-19 24th Ave Astoria, NY",Submerged Pool Repair,TBD,6316805043,Astoria,NY,11102,28349.0
"251 Joralemon St Brooklyn, NY",Pool Service Brooklyn,TBD,6468450146,Brooklyn,NY,11201,69251.0
"7105 3rd Ave Brooklyn, NY",Eastern Pool Services,TBD,9292718192,Brooklyn,NY,11209,70756.0
"7522 37th Ave Jackson Heights, NY",Everbright Pools,TBD,3478817378,Jackson Heights,NY,11372,66995.0
"413 86th St Brooklyn, NY",Bams Holdings Group,19,9172798318,Brooklyn,NY,11209,70756.0
"12909 26th Ave Flushing, NY",Elite Pool & Fitness Management Inc,TBD,7187463720,Flushing,NY,11354,52325.0
"71-11 central ave glendale, NY",United Water Group,14,8005730038,glendale,NY,11385,103865.0
"964 E 15th St Brooklyn, NY",Gorlin Steven,TBD,7183381210,Brooklyn,NY,11230,88252.0
"6338 Avenue N Brooklyn, NY",Custom In Ground Pools,41,7187635500,Brooklyn,NY,11234,87778.0
"16201 Crossbay Blvd Howard Beach, NY",Sparkling Clearwater Pools Inc,7,7188450314,Howard Beach,NY,11414,31090.0
"3318 Avenue K Brooklyn, NY",Whirl Water Repair,25,7186920402,Brooklyn,NY,11210,60398.0
"9 Avenue E Bayonne, NJ",Bayonne Swimming Pool Retailer,TBD,2018233702,Bayonne,NJ,07002,70468.0
"8510 Bay 16th St Ste 3 Brooklyn, NY",Spa Four You Corp,TBD,3474621097,Brooklyn,NY,11214,88994.0
"11 Richmond Ter Staten Island, NY",Pool Service Staten Island,TBD,3479831109,Staten Island,NY,10301,39799.0
"11908 Rock Canyon Dr Charlotte, NC",Hernandez Pool Services,TBD,9803047616,Charlotte,NC,28226,38985.0
"380 Aqua Dr Charlotte, NC",Swimming Pool Water Co,TBD,7044690344,Charlotte,NC,28269,80396.0
"3010 Crosby Rd Charlotte, NC",G & C Enterprises Inc,TBD,7043643230,Charlotte,NC,28211,32637.0
"919 High Rock Pt York, SC 29745 Charlotte, NC",All Pro Pool Services,TBD,7045401704,Charlotte,NC,28226,38985.0
"24 tryon, Charlotte, NC","Hot Tub Doctors Group, LLC",23,8883041470,Charlotte,NC,28212,42628.0
"801 Clanton Rd Charlotte, NC",Premier Pools & Spas | Charlotte West,38,7043493894,Charlotte,NC,28217,31909.0
"6654 E W T Harris Blvd Charlotte, NC",Pearl Pool Plastering,TBD,8334752783,Charlotte,NC,28215,65789.0
"4714 Stockholm Ct Ste 106 Charlotte, NC",ASP - America's Swimming Pool Company of Charlotte,TBD,7047419704,Charlotte,NC,28273,49141.0
"9333 Forsyth Park Drive, Suite J Charlotte, NC",Carolina Pool Management - Charlotte,16,7045839700,Charlotte,NC,28273,49141.0
"801 E 4th St Charlotte, NC",Pool Heat Pump Repair,TBD,7048624729,Charlotte,NC,28202,16855.0
"222 Providence Rd Charlotte, NC",Dartmouth On Providence,TBD,7043327709,Charlotte,NC,28207,9709.0
"110 Matheson Ave Charlotte, NC",Bay Area Pool Service,TBD,7272224097,Charlotte,NC,28206,14726.0
"3440 St Vardell Ln Charlotte, NC",Carolina Pool King,TBD,7045279019,Charlotte,NC,28217,31909.0
"201 E Cama St Charlotte, NC",Southeastern Pool Plastering,TBD,7047527837,Charlotte,NC,28217,31909.0
"592 Griffith Rd Charlotte, NC",Poseidon Pool Services,TBD,7044882852,Charlotte,NC,28217,31909.0
"5919 Running Deer Rd Charlotte, NC",Diamonds Pool Cleaning Service,TBD,9802549803,Charlotte,NC,28214,42197.0
"6420 Deep Forest Ln Charlotte, NC",All Seasons Pool Service & Repairs,TBD,7043921854,Charlotte,NC,28214,42197.0
"7400 Elwood Dr Charlotte, NC",Mass Pools & Spas,TBD,8882816277,Charlotte,NC,28227,60162.0
"2915 Whitehall Park Dr Charlotte, NC",TNT Pools & Spas,TBD,7047778339,Charlotte,NC,28273,49141.0
"616 E Westinghouse Blvd Charlotte, NC",Carolina Pool Renovations,17,7046766029,Charlotte,NC,28273,49141.0
"10315 Pineshadow Dr Charlotte, NC",Black Lab Pool Repair,TBD,7046443841,Charlotte,NC,28262,45884.0
"6305 Carmel Rd Charlotte, NC",All PRO Pool Services,TBD,7045401704,Charlotte,NC,28226,38985.0
"10801 Whitfield Ridge Dr Charlotte, NC",Todd Pools Inc,64,7045413170,Charlotte,NC,28277,72375.0
"PO Box 49347 Charlotte, NC",Clearwater Pool Service,TBD,7042017434,Charlotte,NC,28277,72375.0
"3427 Brookpark Rd Cleveland, OH",Metropolitan Pools,65,2167419451,Cleveland,OH,44134,38231.0
"13000 Strathmore Dr Cleveland, OH",Mikes Pool Service,TBD,2165244084,Cleveland,OH,44125,29366.0
"12100 Snow Rd Ste 16 Cleveland, OH",Pooltech Inc,51,4408840080,Cleveland,OH,44130,49778.0
"4431 Renaissance Pkwy Cleveland, OH",Leisure Unlimited Inc,41,2162924545,Cleveland,OH,44128,27611.0
"3737 Park East Dr Cleveland, OH",Financial Telesis Inc,TBD,2165950800,Cleveland,OH,44122,36960.0
"4961 Old Grayton Rd Cleveland, OH",Ullrich Crane Service,39,2162333321,Cleveland,OH,44135,27591.0
"1795 Maywood Rd Cleveland, OH",Clearwater Pool Service Co Inc,TBD,2163820077,Cleveland,OH,44121,32668.0
"1664 Maywood Rd Cleveland, OH",Shaker Pool Service,TBD,2163821263,Cleveland,OH,44121,32668.0
"26260 Curtiss Wright Pkwy Cleveland, OH",Lone Ranger Jet,TBD,2162896566,Cleveland,OH,44143,24337.0
"5826 Mayfield Rd Cleveland, OH",Ohio Pools & Spas,69,4404422775,Cleveland,OH,44124,40046.0
"1564 Coutant Ave Lakewood, OH",Pool Boss LLC,TBD,4405398211,Lakewood,OH,44107,50384.0
"4289 West 229th Fairview park, OH",Cleveland aqua Pros,TBD,4402894553,Fairview park,OH,44126,17012.0
"7055 Engle Rd Bldg 6 Middleburg Heights, OH",New Era Pools,TBD,3302998725,Middleburg Heights,OH,44130,49778.0
"PO Box 770722 Lakewood, OH",Pool Guard of Ohio,TBD,2162514880,Lakewood,OH,44107,50384.0
"575 Golden Oak Pkwy Cleveland, OH",Pro Pool And Spa,32,2163557168,Cleveland,OH,44146,29474.0
"481 Race St Berea, OH",Capitol Pool Service & Supply INC,50,4408263775,Berea,OH,44017,18378.0
"7400 Chippewa Rd Brecksville, OH",Mikey's Pools,TBD,4405267066,Brecksville,OH,44141,13954.0
"13899 starlite dr brookpark, OH",Pool Boss,13,4405398211,brookpark,OH,44142,18359.0
"4831 NW 39th St Oklahoma City, OK",Leisure Time Pools & Spas,54,4057876502,Oklahoma City,OK,73122,12689.0
"10105 Ski Drive Oklahoma City, OK",Brad Lemke Tile Specialist,38,4057551779,Oklahoma City,OK,73162,28610.0
"6500 NW 10th St Oklahoma City, OK",Sundek,56,4054952570,Oklahoma City,OK,73127,26830.0
"10101 S Western Ave Oklahoma City, OK",Fox Pools Of Central Oklahoma,49,4056323699,Oklahoma City,OK,73139,18084.0
"10301 S Santa Fe Ave Oklahoma City, OK",Affordable Pool Solutions,22,4058021469,Oklahoma City,OK,73139,18084.0
"1114 NW 89th St Oklahoma City, OK",Pool Doctor of OKC,48,4057512052,Oklahoma City,OK,73114,18235.0
"8104 NW 119th St Oklahoma City, OK",Snow Pools,TBD,4052016009,Oklahoma City,OK,73162,28610.0
"1001 NW 80th St Oklahoma City, OK",Britton Electric Motor Inc.,54,4058428357,Oklahoma City,OK,73114,18235.0
"1352 SW 61st St Oklahoma City, OK",JB Pools & Landscaping LLC,15,4058895494,Oklahoma City,OK,73159,32172.0
"5601 NW 72nd St Oklahoma City, OK",Hydra Pools Inc,31,4059481115,Oklahoma City,OK,73132,27768.0
"4325 Nw 4th St Unit D Oklahoma City, OK",Playa Pools Plaster and Tile Llc,TBD,4054025935,Oklahoma City,OK,73107,25995.0
"7217 S Council Rd Oklahoma City, OK",Hydroscapes Pool & Patios,TBD,4058296380,Oklahoma City,OK,73169,3432.0
"8316 NW 84th ST Oklahoma City, OK",Pool Company OKC,9,4056738559,Oklahoma City,OK,73132,27768.0
"1411 Kingsgate Rd Oklahoma City, OK",Sarah's Pool and Landscape,TBD,4053780431,Oklahoma City,OK,73159,32172.0
"2520 N Broadway St Moore, OK",Bullfrog Spas of OKC,12,4056055330,Moore,OK,73160,62205.0
"1700 S Broadway St Moore, OK",S & S Pools,28,4057932007,Moore,OK,73160,62205.0
"1000 NW 82nd St Oklahoma City, OK",Pool Doctor of Okc,48,4057512052,Oklahoma City,OK,73114,18235.0
"13100 Maple Leaf Dr Oklahoma City, OK",All Brite Construction Inc,34,4057600887,Oklahoma City,OK,73170,41746.0
"PO Box 42533 Oklahoma City, OK",Great Waters Pool Service,TBD,4057896103,Oklahoma City,OK,73123,1.0
"4875 SW 78th Ave Portland, OR",Courtyard Village At Raleigh Hills.,28,5032975500,Portland,OR,97225,25802.0
"6117 NW 165th Terr Portland, OR",Riverside Mortgage Group,25,5034071879,Portland,OR,97229,75626.0
"12532 SW 123rd Ave Portland, OR",Aqua Care Pool & Spa Service,47,9717133144,Portland,OR,97223,50226.0
"101 N Blandena St Portland, OR",Pool Albert,TBD,5032828715,Portland,OR,97217,34756.0
"10427 SW 52nd Ave Portland, OR",Northwest Pool Plastering Inc,47,5032455354,Portland,OR,97219,43111.0
"2450 NW 119th Ave Portland, OR",Custom Pool Inc,TBD,5036454329,Portland,OR,97229,75626.0
"12342 NE Whitaker Way Portland, OR",Rose City Pool & Spa Service,TBD,5032319634,Portland,OR,97230,41682.0
"15033 SE Mcloughlin Blvd Portland, OR",James A Earley,TBD,5037862162,Portland,OR,97267,31160.0
"15685 SW 116th Ave # 101 Portland, OR",Brightwater Pool & Spa,TBD,5036926488,Portland,OR,97224,36015.0
"2005 SE 139th Ave Portland, OR",Crown Pool & Spa Service,27,5037716287,Portland,OR,97233,37518.0
"21183 NW Galice Ln Apt 304 Portland, OR",It's Pool Service,TBD,5033320296,Portland,OR,97229,75626.0
"11525 SW Pacific Hwy Portland, OR",Emerald Outdoor Living,71,5033159956,Portland,OR,97223,50226.0
"PO Box 230573 Portland, OR",The Spa Doctor,TBD,5036398109,Portland,OR,97281,1.0
"1515 SE Claybourne St Portland, OR",Algreco Pool & Spa Inc,TBD,5036921526,Portland,OR,97202,44107.0
"2101 SW Camelot Ct Portland, OR",All Thingss Aquatic,TBD,5035918848,Portland,OR,97225,25802.0
"1170 N Hayden Meadows Dr Portland, OR",Imperial Pool and Spas,TBD,5032861092,Portland,OR,97217,34756.0
"6505 SE Needham St Portland, OR",Northwest Spa Maintenance,TBD,5037716698,Portland,OR,97222,36643.0
"14725 SE Arista Dr Suite A Portland, OR",ASI/Swimcraft of Oregon,TBD,5036541314,Portland,OR,97267,31160.0
"15685 SW 116th Ave Portland, OR",Brightwater Pool & Spa Inc,31,5036926488,Portland,OR,97224,36015.0
"13370 NW Cornell Rd Portland, OR",Apollo Pools & Spas,59,5036440556,Portland,OR,97229,75626.0
"7235 SE Milwaukie Ave Portland, OR",The Pool & Spa House,TBD,5032338059,Portland,OR,97202,44107.0
"14811 NE Airport Way Portland, OR",Carefree Pool & Spa Supply,29,5032531130,Portland,OR,97230,41682.0
"1860 SW 29th Dr Gresham, OR","Medford & Myers, Inc.",38,5036695307,Gresham,OR,97080,47548.0
"13044 Bustleton Ave Ste 4 Philadelphia, PA",Better Pool Management,39,2156760648,Philadelphia,PA,19116,33421.0
"3352 Morning Glory Rd Philadelphia, PA",Bell'aqua Pool Service,TBD,2157686181,Philadelphia,PA,19154,34084.0
"1507n N 53rd St philadelphia, PA","boston pools, inc",22,2158739307,philadelphia,PA,19131,44799.0
"6309 Eastwood St Philadelphia, PA",Aqualabs Inc,TBD,2159046630,Philadelphia,PA,19149,57226.0
"101 W Cuthbert Blvd Collingswood, NJ",Holiday Pools & Spas,14,8568542664,Collingswood,NJ,08108,18730.0
"920 Lake Dr Mount Ephraim, NJ",Swim-Mor Pools and Spas,TBD,8007946667,Mount Ephraim,NJ,08059,5616.0
"309 E Elm St Conshohocken, PA",Galleo Pool Service,64,6108286247,Conshohocken,PA,19428,20225.0
"120 Lyle Ave Bala Cynwyd, PA",CBC Pool Management Inc,TBD,6103210299,Bala Cynwyd,PA,19004,10439.0
"2607 Route 130 S Cinnaminson, NJ",Riverton Paint & Garden,43,8568293560,Cinnaminson,NJ,08077,20677.0
"950 Cooper Street Deptford, NJ",Budd's Pools & Spas,TBD,8568459000,Deptford,NJ,08096,35896.0
"600 Apple St Conshohocken, PA",Infinity Pool Solutions,TBD,6108259471,Conshohocken,PA,19428,20225.0
"103 W Cuthbert Blvd Collingswood, NJ",Del Val Pool Maintenance,TBD,8568584154,Collingswood,NJ,08108,18730.0
"1030 Delsea Dr Westville, NJ",Budds Poolswarehouse,TBD,8568488994,Westville,NJ,08093,9224.0
"126 Argyle Rd Ardmore, PA",Pelican Pool Service,TBD,4844319767,Ardmore,PA,19003,14411.0
"821 Crescent Ave Runnemede, NJ",Pippin Pools,TBD,8565244137,Runnemede,NJ,08078,8058.0
"708 Parry Ave Palmyra, NJ",Jonathan Petitte Pool Service,TBD,8568292892,Palmyra,NJ,08065,7447.0
"19 Holden Rd Cherry Hill, NJ",Action Pool Service,TBD,8564291999,Cherry Hill,NJ,08034,20138.0
"110 Beechwood Dr Mount Laurel, NJ",Poolside Services,32,8562311827,Mount Laurel,NJ,08054,45427.0
"188 Evesham Rd Cherry Hill, NJ",Rock On Point Esstantdanceco Mpany,TBD,8564338301,Cherry Hill,NJ,08003,31929.0
"610 S Read St Cinnaminson, NJ",Eastern James Pool Service,38,8567868988,Cinnaminson,NJ,08077,20677.0
"1 W 1st Ave Ste 310 Conshohocken, PA",Cbc,TBD,2155422135,Conshohocken,PA,19428,20225.0
"500 E Providence Rd Ste 4 Aldan, PA",Delaware Valley Pool Supply,40,6106238384,Aldan,PA,19018,23150.0
"PO Box 402 Providence, RI",Scituate Pool Filling Co,TBD,4019425200,Providence,RI,02901,1.0
"815 River Ave Providence, RI",Sunshine Pool Service,TBD,4019436675,Providence,RI,02908,39661.0
"26 Green Hill Rd Johnston, RI",Scituate Oil Co Inc,43,4019449666,Johnston,RI,02919,29473.0
"452 River Rd Lincoln, RI",Affordable Pool Service,TBD,4013335505,Lincoln,RI,02865,18033.0
"40 Freeway Dr Cranston, RI",The Pool Source - A BioGuard Platinum Dealer,40,4014618700,Cranston,RI,02920,36332.0
"2654 Hartford Ave Johnston, RI",Pools Plus - A BioGuard Platinum Dealer,36,4017645800,Johnston,RI,02919,29473.0
"45 Glen Meadows Dr Pawtucket, RI",Blue Water Pool Service,TBD,4016025373,Pawtucket,RI,02861,27928.0
"1128 Great Rd Lincoln, RI",Jay's Pool Repairs and Service Ri,TBD,4013052362,Lincoln,RI,02865,18033.0
"21 Homestead Rd Woonsocket, RI",J Morin & Son Inc,TBD,4015162819,Woonsocket,RI,02895,43081.0
"14 Priscilla Ln Johnston, RI",D'Andrea Pool Service Company,58,4017654200,Johnston,RI,02919,29473.0
"17 Carver Rd Cranston, RI",Great White Pool Care,TBD,4019462620,Cranston,RI,02920,36332.0
"1680 Plainfield Pike Cranston, RI",Atlantis Pool Service,15,4012767665,Cranston,RI,02920,36332.0
"1140 Charles St North Providence, RI",Modern Swimming Pool Supply,TBD,4017244210,North Providence,RI,02904,32462.0
"7 White Dove Trl Smithfield, RI",Sunbrite Pools,TBD,4019492376,Smithfield,RI,02917,15068.0
"80 Centre St Rumford, RI",Startech,TBD,4014340100,Rumford,RI,02916,8725.0
"17 Commerce St Greenville, RI",Creative Pool Source,43,4019494400,Greenville,RI,02828,7058.0
"2129 Plainfield Pike Johnston, RI",R A DeFusco & Son Fence,49,4019435183,Johnston,RI,02919,29473.0
