Full Address,Business Name,Years in Business,Phone,City,State,Zip,Population of Zip Code
"1801 Atlantic Ave Virginia Beach, VA",Aura Day Spa,TBD,7572171002,Virginia Beach,VA,23451,44641
"1817 Republic Rd Virginia Beach, VA",Spa Phoenix,25,7574917142,Virginia Beach,VA,23454,57773
"1169 Nimmo Pkwy Suite 224, Suite 201 Virginia Beach, VA",Mantra Aesthetic Studio,2,7576995811,Virginia Beach,VA,23456,60744
"2185 Upton Dr Virginia Beach, VA",Epitome Medical Aesthetic,TBD,7572721880,Virginia Beach,VA,23454,57773
"2105 Princess Anne Rd Virginia Beach, VA",Natural Balance Day Spa,TBD,7574784787,Virginia Beach,VA,23456,60744
"441 South Independence Boulevard Virginia Beach, VA",Aculaser Body Conturing LLC,TBD,7573954706,Virginia Beach,VA,23452,57995
"344 Laskin Rd Virginia Beach, VA",344 Beauty Bar & Face Salon,11,7573211914,Virginia Beach,VA,23451,44641
"523 Virginia Beach Blvd Virginia Beach, VA",Perfectly Pixeled Wellness Spa,TBD,7572228320,Virginia Beach,VA,23451,44641
"2859 Virginia Beach Blvd Suite 108 Virginia Beach, VA",Fountain of You MD,TBD,7575782282,Virginia Beach,VA,23452,57995
"2020 General Booth Blvd Ste 130 Virginia Beach, VA",All About Skin Clinical,19,7576893348,Virginia Beach,VA,23454,57773
"2865 Lynnhaven Dr Virginia Beach, VA",Sculpt Medical Spa,TBD,7574812000,Virginia Beach,VA,23451,44641
"4320 Virginia Beach Blvd Virginia Beach, VA",Top Reflexology Spa,TBD,7577564438,Virginia Beach,VA,23452,57995
"3809 Princess Anne Rd Virginia Beach, VA",Sundays Sun Spa,TBD,7579632336,Virginia Beach,VA,23456,60744
"1209 Independence Blvd Virginia Beach, VA",The Well VB,TBD,7573555412,Virginia Beach,VA,23455,50501
"213 Laskin Rd Virginia Beach, VA",Salon @ 31st Day Spa,18,7572332631,Virginia Beach,VA,23451,44641
"407 S Witchduck Rd Virginia Beach, VA",Asian Touch,TBD,7576724405,Virginia Beach,VA,23462,67066
"4736 Virginia Beach Blvd Virginia Beach, VA",Wine & Unwind Day Spa / Lounge,TBD,7572279424,Virginia Beach,VA,23462,67066
"1860 Laskin Rd #120 Virginia Beach, VA",Savarnas Beauty Spa,TBD,7574460101,Virginia Beach,VA,23454,57773
"4510 Holland Office Park Ste 507 Virginia Beach, VA",The Face & Body Clinique,11,7574340047,Virginia Beach,VA,23452,57995
"4501 N Witchduck Rd Ste A Virginia Beach, VA",Aculaser Body Contouring,TBD,7573954706,Virginia Beach,VA,23455,50501
"700 Norfolk Ave Virginia Beach, VA",Entourage Salon & Spa,19,7579637936,Virginia Beach,VA,23451,44641
"4200 Atlantic Ave Virginia Beach, VA",SeaHill Spa at The Cavalier,TBD,7573218999,Virginia Beach,VA,23451,44641
"523 Hilltop Plz Virginia Beach, VA",Aria Nouveau Aesthetics & Wellness,TBD,7573541305,Virginia Beach,VA,23454,57773
"1940 Laskin Rd Ste 308 Virginia Beach, VA",Pilates-4-Virginia Beach,TBD,8182193716,Virginia Beach,VA,23454,57773
"529 N Great Neck Rd Virginia Beach, VA",Green Leaf & Pebble Tea Spa,14,7574630091,Virginia Beach,VA,23454,57773
"2829 Shore Dr Ste 201 Virginia Beach, VA",Spa & Laser Center,21,7579657444,Virginia Beach,VA,23451,44641
"2033 Fisher Arc Ste 140 Virginia Beach, VA",Vogue Lashes and Spa,TBD,7577523895,Virginia Beach,VA,23456,60744
"1019 E Pike St Seattle, WA",Hothouse Spa & Sauna,TBD,2065683240,Seattle,WA,98122,42001
"567 John St Seattle, WA",Level Float + Sensory Spa,TBD,2064564500,Seattle,WA,98109,32552
"3250 Airport Way S Seattle, WA",Maintenance Bar Seattle Med Spa & Aesthetics,TBD,4254145312,Seattle,WA,98134,779
"310 NW 40th St Seattle, WA",Aging Gracefully Skincare Experts,TBD,2069132479,Seattle,WA,98107,28390
"4601 Aurora Ave N Seattle, WA",Orchid Spa,TBD,2064688291,Seattle,WA,98103,51988
"5025 25th Ave NE Ste 104 Seattle, WA",Simplicity Med Spa,14,2066435325,Seattle,WA,98105,49229
"121 N 85th St Seattle, WA",Yu Massage,TBD,2066873737,Seattle,WA,98103,51988
"1116 N Northgate Way Seattle, WA",Lomi Massage Spa,8,2063974178,Seattle,WA,98133,52620
"2040 Westlake Ave N Ste 100 Seattle, WA",Blue Haven Medical Spa,TBD,2062164957,Seattle,WA,98109,32552
"2106 N 45th St Seattle, WA",LUX Medi Spa and Clinic,TBD,2062746155,Seattle,WA,98103,51988
"5235 University Way NE Seattle, WA",Purity Medical Spa,TBD,2066952810,Seattle,WA,98105,49229
"7900 E Green Lake Dr N Ste 108 Seattle, WA",Skinlogic Med Spa,36,2065234444,Seattle,WA,98103,51988
"11317 40th Ave NE Seattle, WA",Highbeam Beauty Med-Spa Inc.,TBD,2064912590,Seattle,WA,98125,43807
"2001 1st Ave Seattle, WA",Kucumber Skin Lounge,16,2064419300,Seattle,WA,98121,20904
"600 North 36th Street Seattle, WA",Alvarado's Massage Fremont Seattle,9,4252437070,Seattle,WA,98103,51988
"509 Olive Way Ste 1430 Seattle, WA",The Stella Center for Facial Plastic Surgery,23,2066823223,Seattle,WA,98101,16396
"4700 42nd Ave SW Ste 200 Seattle, WA",LaVida Massage,TBD,2069378432,Seattle,WA,98116,28091
"1207 S Jackson St Ste 102 Seattle, WA",QQ Massage,TBD,2066693492,Seattle,WA,98144,33048
"217 9th Ave N Seattle, WA",Banya 5,22,2062621234,Seattle,WA,98109,32552
"1221 Madison St Ste 1520 Seattle, WA",Miles Plastic Surgery,35,2062926226,Seattle,WA,98104,15870
"2425 33rd Ave W Ste A1 Seattle, WA",Lux Aesthetics,TBD,4253319092,Seattle,WA,98199,22751
"317 NE Thornton Pl Ste 10A Seattle, WA",Ideal Image Northgate - CLOSED,25,8884794332,Seattle,WA,98125,43807
"1000 2nd Ave Ste 2920 Seattle, WA",Water's Edge Natural Medicine,TBD,2069664522,Seattle,WA,98104,15870
"411 University St Seattle, WA",Penelope & the Beauty Bar,15,2064381750,Seattle,WA,98101,16396
"415 Pike St Seattle, WA",skoah Pike Street,TBD,2066235541,Seattle,WA,98101,16396
"1101 Madison St Ste 920 Seattle, WA",Swedish MedSPA,TBD,2062156211,Seattle,WA,98104,15870
"823 N 2nd St Ste T Milwaukee, WI",Cool Blue Image,6,4143334183,Milwaukee,WI,53203,2077
"1233 N Mayfair Rd Milwaukee, WI",Med Spa Mke,6,2624159005,Milwaukee,WI,53226,18893
"233 N Water St Milwaukee, WI",Aesthetics Three Six Zero,TBD,4142104073,Milwaukee,WI,53202,26269
"106 W Seeboth St Milwaukee, WI",Elevate + Co,TBD,4143393499,Milwaukee,WI,53204,40008
"950 N 35th St Milwaukee, WI",Dove Hydration & Wellness,TBD,4147757739,Milwaukee,WI,53208,27407
"6820 N Barnett Ln Suite 109 Milwaukee, WI","The Skin Center of Wisconsin, Anthony S. Krausen, MD",TBD,4148924914,Milwaukee,WI,53217,30381
"3400 S 103rd St Milwaukee, WI",Medical Art Resources Inc,38,4145431002,Milwaukee,WI,53227,22988
"7032 W Greenfield Ave Milwaukee, WI",Salon Dovini,22,4142562000,Milwaukee,WI,53214,35010
"1633 N Farwell Ave Milwaukee, WI",Beauty,15,4142765054,Milwaukee,WI,53202,26269
"327 E Saint Paul Ave Milwaukee, WI",Neroli Salon & Spa,TBD,4143197559,Milwaukee,WI,53202,26269
"130 W Silver Spring Dr Ste 200 Milwaukee, WI",Refresh Aesthetic Center,15,4149641111,Milwaukee,WI,53217,30381
"233 N Water St Ste 200 Milwaukee, WI",AESTHETICS 360° Face & Body Center,TBD,4142104073,Milwaukee,WI,53202,26269
"211 W Freshwater Way Milwaukee, WI",Float Milwaukee,11,4142737258,Milwaukee,WI,53204,40008
"2060 N Humboldt Blvd Ste 300 Milwaukee, WI",INVIVO Wellness,TBD,4142655606,Milwaukee,WI,53212,29099
"10150 W National Ave Milwaukee, WI",Forever Young Beauty Bar,TBD,4146765510,Milwaukee,WI,53227,22988
"4111 S 108th St Milwaukee, WI",VICI Capilli Salon & Spa,22,4145250100,Milwaukee,WI,53228,15084
"735 N Water St, Ste 1228 Milwaukee, WI",Radiance Med Spa,2,4142935022,Milwaukee,WI,53202,26269
"823 N 2nd St Ste 005 Milwaukee, WI",Water Street Elite Massage Services,16,4142739799,Milwaukee,WI,53203,2077
"1658 N Van Buren St Milwaukee, WI",Studio D Day Spa,26,4142981529,Milwaukee,WI,53202,26269
"611 W National Ave Milwaukee, WI",Blissful Infinity Inc,TBD,4143096139,Milwaukee,WI,53204,40008
"4465 N Oakland Ave Milwaukee, WI",Sheldon's Silver Spring Laser Services,TBD,4149671716,Milwaukee,WI,53211,34427
"3616 W Villard Ave Milwaukee, WI",Bliss Lash & Nail Bar,TBD,4144665274,Milwaukee,WI,53209,44963
"8700 Watertown Plank Rd Milwaukee, WI",Cascadia Medi Spa,TBD,4148056014,Milwaukee,WI,53226,18893
"8500 West North Avenue Milwaukee, WI",Wauwatosa Wellness Spa,19,4144767546,Milwaukee,WI,53226,18893
"11084 W National Ave Milwaukee, WI",Orchird Day Spa,12,2623661768,Milwaukee,WI,53227,22988
"1712 E Capitol Dr Shorewood, WI",BeÃ¼ Face & Body Lounge,TBD,4144461200,Shorewood,WI,53211,34427
"4005 N Downer Ave Shorewood, WI",SKN Bar Rx-Shorewood,TBD,4144887900,Shorewood,WI,53211,34427
"318 E Silver Spring Dr Whitefish Bay, WI",Live Hydration Spa Whitefish Bay,TBD,2622935344,Whitefish Bay,WI,53217,30381
"238 Capitol St Charleston, WV",Visions Day Spa,31,3043455620,Charleston,WV,25301,2454
"1216 Smith St Charleston, WV",Empire Wellness & Aesthetics,TBD,3048606918,Charleston,WV,25301,2454
"1210 Smith St Charleston, WV",Spa Bliss,8,3047201005,Charleston,WV,25301,2454
"538 3rd Ave South Charleston, WV",Bioti Medical Spa,TBD,3045498686,South Charleston,WV,25303,6987
"33 R H L Blvd South Charleston, WV",Oasis Spa,TBD,3047476116,South Charleston,WV,25309,12144
"4490 Teays Valley Rd Scott Depot, WV",Grace Spa,TBD,3047608005,Scott Depot,WV,25560,8292
"5340 Us Route 60 Ste 112 Huntington, WV",The Retreat Aesthetics & Vitality Center,7,3049336370,Huntington,WV,25705,20668
"1256 N Eisenhower Dr Ste 200 Beckley, WV",Rejuvenation Center - Beckley - A Department of Beckley ARH Hospital,TBD,3042542637,Beckley,WV,25801,30869
"1119 20th St Huntington, WV",El Haijj Salon & Spa,29,3045227553,Huntington,WV,25703,4963
"342 5th Ave Huntington, WV",Huntington Elite Aesthetic Treatments,TBD,3042494328,Huntington,WV,25701,21860
"78 Brookshire Ln Beckley, WV",Healing Spring Medical Spa,26,3042550330,Beckley,WV,25801,30869
"803 8th Ave Huntington, WV",Studio 8 Yoga & Wellness,TBD,3046340949,Huntington,WV,25701,21860
"1527 Central Ave Ashland, KY",Timeless Reflections,5,6066944680,Ashland,KY,41101,19331
"2815 Lexington Ave Ashland, KY",Ageless Aesthetics,25,6063260166,Ashland,KY,41101,19331
"2232 Dell Range Blvd, Suite 100 Cheyenne, WY",Luxe by The Beauty Bar,8,3076346004,Cheyenne,WY,82009,35355
"307 W Lincolnway Cheyenne, WY",Lush Medical Aesthetics,TBD,3076304191,Cheyenne,WY,82001,37955
"459 Vandehei Ave Ste 70 Cheyenne, WY",Melt Medspa,TBD,3073691249,Cheyenne,WY,82009,35355
"719 E 17th St Cheyenne, WY",Mind Spa,16,3075090772,Cheyenne,WY,82001,37955
"2301 House Ave Cheyenne, WY",Avens Spa,21,3076321008,Cheyenne,WY,82001,37955
"1000 E 15th St Cheyenne, WY",PUSH IV & Wellness Lounge,TBD,3072985141,Cheyenne,WY,82001,37955
"2620 E Prospect Rd Ste 160 Fort Collins, CO",Spa 360,TBD,9704823473,Fort Collins,CO,80525,55541
"2580 E Harmony Rd Ste 101 Fort Collins, CO",Me Wellness & Med Spa,5,9702002177,Fort Collins,CO,80528,24233
"1174 N 22nd St Laramie, WY",Ascent Medical Spa & Wellness,3,3073144350,Laramie,WY,82072,16438
"2746 Iowa Dr Unit 101 Fort Collins, CO",GLO Skin Spa,11,9704438098,Fort Collins,CO,80525,55541
"2801 Remington St Ste 2 Fort Collins, CO",White Owl Skin & Health Spa (Previously Sacred Owl Wellness),TBD,9702220252,Fort Collins,CO,80525,55541
"113 Coronado Ct Fort Collins, CO",Lily's Esthetics,TBD,9702370380,Fort Collins,CO,80525,55541
"601 Main St Windsor, CO",Essence Aesthetics,TBD,9703885005,Windsor,CO,80550,44224
"1180 Main St Unit 7 Windsor, CO",Benchmark Medical Group,23,9706869117,Windsor,CO,80550,44224
"140 W Oak St Fort Collins, CO",Body & Spa Rituals,20,9704166996,Fort Collins,CO,80524,39111
"1507 Riverside Ave Fort Collins, CO",Lee Rose Aesthetics,TBD,9703052063,Fort Collins,CO,80524,39111
"4207 Main St Timnath, CO",G Spa,TBD,9706318929,Timnath,CO,80547,8040
"4674 Snow Mesa Dr Fort Collins, CO",Miramont Medspa,TBD,9702255005,Fort Collins,CO,80528,24233
"1357 Water Valley Pkwy Windsor, CO",Seven Trees Aesthetics P,TBD,9702364777,Windsor,CO,80550,44224
"401 Linden St Unit 1-103 Fort Collins, CO",Woodhouse Spa - Fort Collins,5,9704278350,Fort Collins,CO,80524,39111
"224 Linden St Fort Collins, CO",Velvet Files,11,9704843788,Fort Collins,CO,80524,39111
"15 Old Town Sq Ste 23 Fort Collins, CO",Advanced Aesthetics of Northern Colorado Med Spa,12,9708892700,Fort Collins,CO,80524,39111
"100 W Olive St Fort Collins, CO",Amara Massage Therapy & Wellness,22,9704842629,Fort Collins,CO,80524,39111
"504 S College Ave Ste C Fort Collins, CO",Function of Elements Massage,TBD,9402320545,Fort Collins,CO,80524,39111
"1014 Centre Ave Fort Collins, CO",The Beauty Bar by Charity Laine,11,9706722013,Fort Collins,CO,80526,44423
"2716 S College Ave Fort Collins, CO",June Aesthetics and Medspa,TBD,9706363086,Fort Collins,CO,80525,55541
"155 W Harvard St Ste 102 Fort Collins, CO",Soothing Therapeutic Massage,TBD,9706904946,Fort Collins,CO,80525,55541
"1119 W Drake Rd Fort Collins, CO",Mountain Do Hair,15,9706893658,Fort Collins,CO,80526,44423
"2908 Garnett Ave Ste B Wichita Falls, TX",The Cloud Medical Spa & Lounge,TBD,9405004249,Wichita Falls,TX,76308,21267
"2032 Maurine St Wichita Falls, TX",Phased In,TBD,9406911400,Wichita Falls,TX,76306,14487
"2731 Southwest Pkwy Ste 10 Wichita Falls, TX",Wf Wellness Spa,18,9402642772,Wichita Falls,TX,76308,21267
"703 Scott Ave Wichita Falls, TX",Salon,29,9405004305,Wichita Falls,TX,76301,15727
"2611 Plaza Pkwy Wichita Falls, TX",Barbara Stacii & Amanda Tosha,TBD,9406915953,Wichita Falls,TX,76308,21267
"2506 SW Lee Blvd Lawton, OK",Aesthetikallyyou,TBD,5802848487,Lawton,OK,73505,47822
"1109 Dana st bowie, TX",Massage Therapy,11,9409237755,bowie,TX,76230,9885
"411 Fowler Dr Duncan, OK",CHI Medical Messa,TBD,5807864841,Duncan,OK,73533,27935
"4920 SW Lee Blvd Lawton, OK",Skin Secrets Facial Plastic Surgery & Medical Spa,16,5805365192,Lawton,OK,73505,47822
"6321 NW Cache Rd Lawton, OK",Hott Mess,13,5802804688,Lawton,OK,73505,47822
"1612 W Gore Blvd Lawton, OK",Harmony MediSpa,4,5802278161,Lawton,OK,73501,20215
"2602 SW Lee Blvd Ste 4 Lawton, OK",All About You Salon And Spa,TBD,5805910060,Lawton,OK,73505,47822
"415 3rd St Graham, TX",Retreat Day Spa,TBD,9405219799,Graham,TX,76450,12890
"204 E Lake Rd Lawton, OK",The Blissful Body,TBD,5805740232,Lawton,OK,73507,21500
"23593 State Highway 49 Lawton, OK",Reniu Laser Day Spa & Salon,23,5805297546,Lawton,OK,73507,21500
"1444 E Stearns St Fayetteville, AR",Revive Medical Spa,14,4792874738,Fayetteville,AR,72703,35964
"4285 N Shiloh Dr Fayetteville, AR",NWA Lasers and Healthcare,TBD,4798411080,Fayetteville,AR,72703,35964
"2662 E Joyce Blvd., Suite 2 Fayetteville, AR",Enhance Aesthetics & Medicine,TBD,4793058206,Fayetteville,AR,72703,35964
"4377 N Crossover Rd Fayetteville, AR",Revive Day Spa,TBD,4796951634,Fayetteville,AR,72703,35964
"3539 E Galaxy Cir Fayetteville, AR",Pachika Mediations,TBD,4798566545,Fayetteville,AR,72701,48964
"3761 N Mall Ave Ste 5 Fayetteville, AR",Therapods,TBD,4797902448,Fayetteville,AR,72703,35964
"4301 N Waterside Ct Fayetteville, AR",LaVida Medspa,3,4798562830,Fayetteville,AR,72703,35964
"1450 E Zion Rd Fayetteville, AR",Skin Ink & Laser,TBD,4792352544,Fayetteville,AR,72703,35964
"345 N Saint Charles Ave Fayetteville, AR",Solace Day Spa,TBD,4794431729,Fayetteville,AR,72701,48964
"2565 N College Ave Fayetteville, AR",Rockin Royalty Lavish Lashes,13,4793872474,Fayetteville,AR,72703,35964
"3379 N College Ave Fayetteville, AR",Secret Medspa,TBD,4793012229,Fayetteville,AR,72703,35964
"2828 E Millennium Dr Fayetteville, AR",Laser Beauty & Skin Care,TBD,4799279955,Fayetteville,AR,72703,35964
"2920 E Zion Rd Fayetteville, AR",Fayetteville Athletic Club,31,4795870500,Fayetteville,AR,72703,35964
"12200 W Highway 62 Farmington, AR",Massage WoRx,TBD,2392935477,Farmington,AR,72730,11068
"1347 W Sunset Ave Springdale, AR",Ageless Beauty Skincare Therapies,TBD,4797172531,Springdale,AR,72764,57468
"2203 S Promenade Blvd Ste 1100 Rogers, AR",Brieshi Salon & Spa,26,4792460502,Rogers,AR,72758,47781
"102 SE 28th St Bentonville, AR",Vibrant Med Spa,TBD,4798024313,Bentonville,AR,72712,38072
"3500 SW Regional Airport Blvd Bentonville, AR",Glotologi Med Spa,TBD,4792399162,Bentonville,AR,72713,26293
"105 W University St Siloam Springs, AR",Evolve Aesthetics & Wellness,TBD,5015900366,Siloam Springs,AR,72761,23703
"2100 S 54th St Rogers, AR",Renew Aesthetics,TBD,4796680168,Rogers,AR,72758,47781
"1120 S Walton Blvd Bentonville, AR",Accents Salon,21,4792718300,Bentonville,AR,72712,38072
"800 SE Walton Blvd Bentonville, AR",Laser Touch MD,TBD,4792684573,Bentonville,AR,72712,38072
"2012 S Promenade Blvd Ste 4 Rogers, AR","Prime IV Hydration & Wellness (Rogers, AR)",TBD,4793913894,Rogers,AR,72758,47781
"1101 Mallard Pl Ste A Bentonville, AR",Escape Face & Body Spa,TBD,4792686868,Bentonville,AR,72712,38072
"2800 SW 14th St Ste 10 Bentonville, AR",Lavender Massage,TBD,4795449596,Bentonville,AR,72712,38072
"6801 Rogers Ave Fort Smith, AR",Luminessence Medi-Spa,TBD,4792744200,Fort Smith,AR,72903,26318
"541 N Greenwood Ave Fort Smith, AR",Orchid Medical Skin Spa,19,4794841661,Fort Smith,AR,72901,19966
"135 Spring St Eureka Springs, AR",Palace Hotel & Bath House,125,4792537474,Eureka Springs,AR,72632,4550
"2086 S Main St Ste D Grove, OK",New Life Spa Wellness Center,TBD,9189482758,Grove,OK,74344,14386
"11909 Mcauley Dr Savannah, GA",Cloud 9 Medical Spa,14,9129259988,Savannah,GA,31419,57354
"322 Stephenson Ave Ste B Savannah, GA",Savvy Skin Medical Aesthetics,TBD,9123519229,Savannah,GA,31405,39724
"359 Commercial Dr Ste E Savannah, GA",Anew Med Spa & Clinic,TBD,9123769496,Savannah,GA,31406,34649
"15 E Montgomery Xrd Savannah, GA",Liana Eyebrow Threading and Spa,TBD,9122394596,Savannah,GA,31406,34649
"1101 E Montgomery Xrd Savannah, GA",Life Essentials Spa,8,9127128889,Savannah,GA,31406,34649
"785 King George Blvd., Suite H Savannah, GA",A New Clinic,TBD,9123769496,Savannah,GA,31419,57354
"11 Gateway Blvd S Ste 51 Savannah, GA",E'lan Vital Medical Spa,TBD,9129109010,Savannah,GA,31419,57354
"4451 Paulsen St Savannah, GA",Genesis Medical Spa-Savannah,TBD,9123544095,Savannah,GA,31405,39724
"132 Stephenson Ave Savannah, GA",Alternatives Inc,TBD,9123545738,Savannah,GA,31405,39724
"351 Commercial Dr Ste A Savannah, GA",Silver Lining Spa,TBD,9126610036,Savannah,GA,31406,34649
"410 Mall Blvd Savannah, GA",New Youth Medical Spa,TBD,9123544411,Savannah,GA,31406,34649
"7360 Skidaway Rd Savannah, GA",Ageless,TBD,9123444530,Savannah,GA,31406,34649
"18 E Oglethorpe Ave Savannah, GA",Savannah Day Spa,24,9122349100,Savannah,GA,31401,20562
"10 E Broughton St Savannah, GA",Milan Day Spa on Broughton,16,9122364900,Savannah,GA,31401,20562
"24 W Henry St Savannah, GA",Cabela Allure Salon,TBD,9122004034,Savannah,GA,31401,20562
"101 Bull St Savannah, GA",Spa Bleu,16,9122361490,Savannah,GA,31401,20562
"407 E Montgomery Xrd Savannah, GA",Beauty Essentials Salon & Spa,30,9129250881,Savannah,GA,31406,34649
"5859 Abercorn St Ste 5 Savannah, GA","Premier Medical Weight Loss and Aesthetics:  Steve Fabrizio, MD",20,9123538188,Savannah,GA,31405,39724
"2 Resort Dr Savannah, GA",Heavenly Spa by Westin,28,9122012250,Savannah,GA,31421,18
"1522 Bull St Savannah, GA",Temple Day Spa,TBD,9124461522,Savannah,GA,31401,20562
"3840 Waters Ave Savannah, GA",Aesthetically Savy,TBD,9124721144,Savannah,GA,31404,30749
"4511 Habersham Street, Suite 201 Savannah, GA",mani.pedi,TBD,9124386149,Savannah,GA,31405,39724
"804 E 66th St Savannah, GA",Savannah Massage Therapy,19,9124387712,Savannah,GA,31405,39724
"5102 Paulsen St Bldg 8 Savannah, GA",The Smile and Face Company,TBD,9123351755,Savannah,GA,31405,39724
"4410 Ogeechee Rd Savannah, GA",AirMed Wellness,TBD,9129997887,Savannah,GA,31405,39724
"325 Eisenhower Dr Ste 104 Savannah, GA",A Perfect Touch,78,9123565408,Savannah,GA,31406,34649
"415 Eisenhower Dr Savannah, GA",Glow Medical Spa,18,9123039611,Savannah,GA,31406,34649
"401 Mall Blvd Ste 104 Savannah, GA",A Perfect Touch Massage,TBD,9123565408,Savannah,GA,31406,34649
"7370 Hodgson Memorial Dr Ste B1 Savannah, GA",Fluid Aesthetics & Wellness,TBD,9122680002,Savannah,GA,31406,34649
"6616 S Memorial Dr Tulsa, OK",Enhanced Skin & Body Medical Spa,16,9189947444,Tulsa,OK,74133,48686
"9130 S Sheridan Rd Tulsa, OK",Emerge Medical & Well Spa,20,9183928606,Tulsa,OK,74133,48686
"7711 E 111th St Ste 100 Tulsa, OK",Clinical Aesthetics Of Tulsa,19,9189704995,Tulsa,OK,74133,48686
"2211 E 21st St Tulsa, OK",Uplifting Skincare/Gabriel Horn Medical Micropigmentologis,13,9186910991,Tulsa,OK,74114,16756
"8248 E 71st St Tulsa, OK",Lucky Garden Foot Spa,13,9189905791,Tulsa,OK,74133,48686
"8006 S 101st East Ave Tulsa, OK",Results Medical Aesthetics & Wellness,TBD,9189949170,Tulsa,OK,74133,48686
"7890 E 106th Pl Ste V12 Tulsa, OK",Anointed Medical Well Spa,1,9189227686,Tulsa,OK,74133,48686
"1723 E 15th St Tulsa, OK",Lucie DNP,TBD,9183407090,Tulsa,OK,74104,12434
"1723 E 15th St Ste 100 Tulsa, OK",Luminate Clinic,TBD,9183407090,Tulsa,OK,74104,12434
"2651 E 21st St Tulsa, OK",Inspire Med Spa,15,9183406495,Tulsa,OK,74114,16756
"10301 E 51st St Tulsa, OK",Phase 2 Spa,TBD,9182709959,Tulsa,OK,74146,16133
"4785 E 91st St Tulsa, OK",Kimiko Medical Aesthetics,TBD,9183942796,Tulsa,OK,74137,28398
"6304 E 102nd St Tulsa, OK",Face & Body Medical,TBD,9182988080,Tulsa,OK,74137,28398
"8705 E 99th St Tulsa, OK",Southard Medspa,TBD,9182941144,Tulsa,OK,74133,48686
"9906 Riverside Pkwy Tulsa, OK",Face & Body Medical Aesthetics,27,9182988080,Tulsa,OK,74137,28398
"8922 S Memorial Dr Ste B Tulsa, OK",Spa Lux,TBD,9186153339,Tulsa,OK,74133,48686
"1902 E 71st St Tulsa, OK",Spa Southern Hills,24,9184932646,Tulsa,OK,74136,31682
"3410 S Peoria Ave Tulsa, OK",Jara Herron Salon,23,9187423223,Tulsa,OK,74105,27249
"8330 Riverside Pkwy Tulsa, OK",Emerge Spa and Salon at River Spirit Casino Resort,TBD,9189958909,Tulsa,OK,74137,28398
"1717 S Baltimore Ave Tulsa, OK",Madsen Massage Therapy,TBD,9736702713,Tulsa,OK,74119,3541
"2107 E 15th St Tulsa, OK",Inject Aesthetics and Wellness,TBD,9187121767,Tulsa,OK,74104,12434
"2701 E 15th St Tulsa, OK",Orr Salon and Med Spa,TBD,9182076479,Tulsa,OK,74104,12434
"2128 South Atlanta Place Tulsa, OK",HydraCare IV,TBD,9182124846,Tulsa,OK,74114,16756
"1312 E 36th Pl Tulsa, OK",Soul Aesthetics,9,9187797590,Tulsa,OK,74105,27249
"3023-B S Harvard Ave Tulsa, OK",Omni Oasis Spa & Massage,19,9183988146,Tulsa,OK,74114,16756
"4944 S Union Ave Tulsa, OK",Angel Hands Massage,TBD,9187131822,Tulsa,OK,74107,19086
"6711 S Yale Ave Ste 100 Tulsa, OK",Firm Medical Spa,TBD,9188004434,Tulsa,OK,74136,31682
"220 Lyon St NW Grand Rapids, MI",Grand Pearl Spa,3,6168883100,Grand Rapids,MI,49503,37874
"3152 Peregrine Dr NE Grand Rapids, MI",Urban You Medical Aesthetics and Wellness,10,6165700228,Grand Rapids,MI,49525,30627
"2060 E Paris Ave SE Ste 150 Grand Rapids, MI",Centre for Pure Skin,TBD,6164541256,Grand Rapids,MI,49546,33429
"4606 Plainfield Ave NE Grand Rapids, MI",360 Wellness Spa,TBD,6164664972,Grand Rapids,MI,49525,30627
"4955 E Beltline Ave NE Ste C Grand Rapids, MI",Studio 4955 Aesthetics,TBD,6162800657,Grand Rapids,MI,49525,30627
"330 E Beltline Ave NE Grand Rapids, MI",Remedy Hair Restoration & Medical Spa,TBD,6162147228,Grand Rapids,MI,49506,35025
"2921 E Paris Ave SE Grand Rapids, MI",Advanced Wellness Spa,TBD,6167244525,Grand Rapids,MI,49512,18662
"6080 28th St SE Ste 6 Grand Rapids, MI",Renewal Skin Spa,16,6169401177,Grand Rapids,MI,49546,33429
"820 Forest Hill Ave SE Ste E Grand Rapids, MI",TLC Spa,13,6169577722,Grand Rapids,MI,49546,33429
"2035 28th St SE Ste P Grand Rapids, MI",Professional Therapeutic Massage,23,6162339533,Grand Rapids,MI,49508,41924
"4070 Lake Dr SE Ste 202 Grand Rapids, MI","Andrea Van Pelt, M.D.",17,6164644420,Grand Rapids,MI,49546,33429
"2345 Burton St SE Grand Rapids, MI",Panopoulos Salons,TBD,6162452287,Grand Rapids,MI,49506,35025
"2666 Alpine Ave NW Grand Rapids, MI",Unique Elegance,TBD,6167916200,Grand Rapids,MI,49544,9918
"1550 3 Mile Road NW Grand Rapids, MI",Lakeshore Dermatology - Grand Rapids,23,6167849300,Grand Rapids,MI,49544,9918
"2840 E Beltline Ave NE Grand Rapids, MI",Panopoulos North,67,6163648771,Grand Rapids,MI,49525,30627
"4545 Cascade Rd SE Grand Rapids, MI",Cascade Lash Studio,12,6168561033,Grand Rapids,MI,49546,33429
"5751 28th St SE Grand Rapids, MI",Tanaz Hair Boutique & Day Spa,38,6169492800,Grand Rapids,MI,49546,33429
"6777 Cascade Rd SE Grand Rapids, MI",Panopoulos,32,6169427040,Grand Rapids,MI,49546,33429
